,법정동시군구코드,법정동읍면동코드,법정동지번코드,법정동본번코드,법정동부번코드,도로명,도로명시군구코드,도로명코드,도로명일련번호코드,도로명지상지하코드,도로명건물본번호코드,도로명건물부번호코드,법정동,단지명,지번,전용면적,계약년도,계약월,계약일,거래금액,층,건축년도,단지일련번호,해제여부,해제사유발생일,거래유형,중개사소재지,등기일자,아파트동명,매도자,매수자,토지임대부아파트여부
3386,11650,10700,1,0020,0043,신반포로,11650,3121017,02,0,00270,00000,반포동,반포자이,20-43,84.943,2025,2,27,420000,22,2009,11650-3500,None,None,중개거래,서울 서초구,None,None,개인,개인,N
3387,11650,10800,1,1682,0000,서초대로65길,11650,4163425,01,0,00013,00010,서초동,서초래미안,1682,84.97,2025,2,22,240000,17,2003,11650-523,None,None,중개거래,서울 서초구,25.05.12,103,개인,개인,N
3388,11650,10700,1,0018,0001,반포대로,11650,2121003,02,0,00275,00000,반포동,래미안퍼스티지,18-1,84.93,2025,2,20,423000,21,2009,11650-3559,None,None,중개거래,서울 서초구,25.05.26,128,개인,개인,N
3389,11650,10700,1,0020,0043,신반포로,11650,3121017,02,0,00270,00000,반포동,반포자이,20-43,132.439,2025,2,27,542000,7,2009,11650-3500,None,None,중개거래,서울 서초구,None,None,개인,개인,N
3390,11650,10800,1,1685,0000,서초중앙로,11650,3121024,03,0,00200,00000,서초동,삼풍아파트,1685,79.47,2025,2,20,278000,15,1988,11650-28,None,None,중개거래,서울 서초구,None,None,개인,개인,N
3391,11650,10100,1,1038,0000,효령로,11650,3121021,01,0,00084,00000,방배동,대우(효령),1038,84.91,2025,2,22,183000,9,1992,11650-272,O,25.03.22,중개거래,서울 서초구,None,None,개인,개인,N
3392,11650,10700,1,0018,0001,반포대로,11650,2121003,02,0,00275,00000,반포동,래미안퍼스티지,18-1,84.93,2025,2,19,450000,6,2009,11650-3559,None,None,중개거래,"서울 강남구, 서울 서초구",25.05.23,109,개인,개인,N
3393,11650,10100,1,0752,0036,방배중앙로,11650,3121011,01,0,00207,00010,방배동,방배아크로리버,752-36,149.225,2025,2,15,235000,17,2004,11650-640,None,None,중개거래,서울 서초구,25.04.29,103,개인,법인,N
3394,11650,10700,1,0577,0047,동광로46길,11650,4163133,01,0,00007,00014,반포동,삼광,577-47,88.08,2025,2,17,80000,1,2003,11650-545,None,None,중개거래,서울 서초구,25.05.15,None,개인,개인,N
3395,11650,10800,1,1755,0000,서운로,11650,3121016,00,None,00062,00000,서초동,래미안 리더스원,1755,84.94,2025,2,15,337000,13,2020,11650-4887,None,None,중개거래,"서울 강남구, 서울 서초구",25.06.30,103동,개인,개인,N
3396,11650,10700,1,0030,0026,고무래로,11650,3121001,01,0,00035,00000,반포동,반포리체,30-26,59.993,2025,2,22,297000,19,2010,11650-3617,None,None,중개거래,서울 서초구,25.04.28,107,개인,개인,N
3397,11650,10700,1,0020,0043,신반포로,11650,3121017,02,0,00270,00000,반포동,반포자이,20-43,84.943,2025,2,24,372000,1,2009,11650-3500,None,None,중개거래,서울 서초구,25.05.12,103,개인,개인,N
3398,11650,10800,1,1671,0005,서초중앙로22길,11650,4163707,01,0,00025,00000,서초동,대림서초리시온,1671-5,55.32,2025,2,27,65000,10,2003,11650-605,None,None,중개거래,서울 서초구,25.04.07,None,개인,개인,N
3399,11650,10700,1,0020,0043,신반포로,11650,3121017,02,0,00270,00000,반포동,반포자이,20-43,84.943,2025,2,24,420000,20,2009,11650-3500,None,None,중개거래,서울 서초구,None,None,개인,개인,N
3400,11650,10700,1,0060,0004,서초중앙로29길,11650,4163713,01,0,00028,00000,반포동,반포미도,60-4,84.96,2025,2,26,305000,11,1987,11650-172,None,None,중개거래,서울 서초구,25.05.20,306,개인,개인,N
3401,11650,10800,1,1686,0009,서초중앙로24길,11650,4163710,01,0,00033,00000,서초동,서초교대e편한세상,1686-9,110.32,2025,2,27,306000,10,2010,11650-3579,None,None,중개거래,서울 서초구,None,None,개인,개인,N
3402,11650,10700,1,0070,0001,사평대로28길,11650,4163330,01,0,00031,00000,반포동,한신서래,70-1,115.0,2025,2,22,240000,5,1987,11650-232,None,None,중개거래,서울 서초구,None,None,개인,개인,N
3403,11650,10800,1,1311,0010,서운로,11650,3121016,01,0,00212,00000,서초동,서초푸르지오써밋,1311-10,97.7,2025,2,18,325000,15,2017,11650-4550,None,None,중개거래,서울 서초구,25.04.22,201,개인,개인,N
3404,11650,10800,1,1301,0006,서운로,11650,3121016,01,0,00221,00000,서초동,래미안서초스위트,1301-6,95.8079,2025,2,15,272000,19,2009,11650-3515,None,None,중개거래,서울 서초구,None,None,개인,개인,N
3405,11650,10800,1,1509,0001,서초대로40길,11650,4163406,01,0,00072,00000,서초동,서초한빛삼성,1509-1,99.06,2025,2,15,170000,2,1999,11650-42,None,None,중개거래,서울 서초구,None,None,개인,개인,N
3406,11650,10100,1,3276,0000,서초대로1길,11650,4163389,01,0,00002,00000,방배동,한진로즈힐,3276,84.959,2025,2,22,175000,11,2005,11650-764,None,None,중개거래,서울 서초구,25.06.05,101,개인,개인,N
3407,11650,10600,1,0159,0000,잠원로,11650,3121019,00,0,00117,00000,잠원동,아크로리버뷰신반포,159,78.48,2025,2,18,416000,7,2018,11650-4676,None,None,중개거래,"서울 금천구, 서울 서초구",25.06.10,104동,개인,개인,N
3408,11650,10100,1,1030,0001,방배로3길,11650,4163274,01,0,00010,00003,방배동,삼호한숲,1030-1,84.87,2025,2,19,141000,10,1998,11650-315,None,None,중개거래,서울 영등포구,25.05.15,101,개인,개인,N
3409,11650,10600,1,0159,0000,잠원로,11650,3121019,00,0,00117,00000,잠원동,아크로리버뷰신반포,159,78.48,2025,2,19,403000,16,2018,11650-4676,None,None,중개거래,서울 서초구,25.05.12,103동,개인,개인,N
3410,11650,10300,1,0753,0000,양재대로2길,11650,4163748,01,0,00109,00000,우면동,서초호반써밋,753,101.0515,2025,2,19,174000,4,2013,11650-3963,None,None,중개거래,서울 서초구,25.06.27,103,개인,개인,N
3411,11650,10100,1,1344,0000,서초대로1길,11650,4163389,01,0,00030,00000,방배동,방배1차현대홈타운,1344,84.96,2025,2,22,195800,2,1999,11650-290,None,None,직거래,None,25.06.27,105,개인,개인,N
3412,11650,10700,1,0001,0000,반포대로,11650,2121003,00,None,00333,00000,반포동,래미안원베일리,1,84.98,2025,2,28,665000,8,2023,11650-5126,None,None,중개거래,서울 서초구,None,None,개인,개인,N
3413,11650,10700,1,0020,0043,신반포로,11650,3121017,02,0,00270,00000,반포동,반포자이,20-43,84.984,2025,2,19,418000,16,2009,11650-3500,None,None,중개거래,서울 서초구,25.05.29,109,개인,개인,N
3414,11650,10700,1,0001,0000,반포대로,11650,2121003,00,None,00333,00000,반포동,래미안원베일리,1,59.96,2025,2,24,405000,29,2023,11650-5126,None,None,중개거래,서울 서초구,25.05.23,118,법인,개인,N
3415,11650,10600,1,0063,0002,신반포로33길,11650,4163453,01,0,00066,00000,잠원동,신반포청구,63-2,84.86,2025,2,17,274000,14,1998,11650-141,None,None,중개거래,서울 서초구,None,None,개인,개인,N
3416,11650,10700,1,1343,0000,서초중앙로,11650,3121024,00,None,00206,00000,반포동,디에이치반포라클라스,1343,115.943,2025,2,20,460000,10,2021,11650-4959,None,None,중개거래,서울 서초구,25.06.26,106,개인,개인,N
3417,11650,10300,1,0070,0000,바우뫼로,11650,3121009,02,0,00053,00000,우면동,코오롱,70,52.47,2025,2,18,119500,5,1994,11650-482,None,None,중개거래,서울 서초구,25.05.07,101,개인,개인,N
3418,11650,10700,1,1341,0000,서초중앙로,11650,3121024,02,0,00220,00000,반포동,반포래미안아이파크,1341,99.92,2025,2,19,394000,7,2018,11650-4678,None,None,중개거래,서울 서초구,None,None,개인,개인,N
3419,11650,10800,1,1757,0000,효령로,11650,3121021,00,None,00391,00000,서초동,서초그랑자이,1757,119.41,2025,2,17,430000,16,2021,11650-4969,None,None,중개거래,"서울 동작구, 서울 서초구",25.06.16,107동,개인,개인,N
3420,11650,10800,1,1332,0013,서운로,11650,3121016,00,0,00107,00000,서초동,래미안서초에스티지,1332-13,83.6,2025,2,23,284000,4,2016,11650-4470,None,None,중개거래,서울 서초구,25.05.23,102동,개인,개인,N
3421,11650,10700,1,0020,0043,신반포로,11650,3121017,02,0,00270,00000,반포동,반포자이,20-43,84.982,2025,2,15,395000,22,2009,11650-3500,None,None,중개거래,서울 서초구,25.06.26,143,개인,개인,N
3422,11650,10600,1,0157,0000,신반포로33길,11650,4163453,01,0,00015,00000,잠원동,동아,157,84.91,2025,2,16,290000,2,2002,11650-102,O,25.06.05,중개거래,서울 서초구,None,None,개인,개인,N
3423,11650,10600,1,0050,0005,잠원로14길,11650,4163526,01,0,00041,00000,잠원동,신반포12,50-5,75.79,2025,2,21,263000,11,1982,11650-110,None,None,중개거래,서울 서초구,25.06.04,325,개인,개인,N
3424,11650,10100,1,0752,0036,방배중앙로,11650,3121011,01,0,00207,00010,방배동,방배아크로리버,752-36,149.225,2025,2,15,220000,6,2004,11650-640,None,None,중개거래,서울 서초구,25.03.26,103,개인,개인,N
3425,11650,10700,1,0020,0043,신반포로,11650,3121017,02,0,00270,00000,반포동,반포자이,20-43,194.515,2025,2,14,635000,11,2009,11650-3500,None,None,중개거래,서울 서초구,25.06.27,111,개인,개인,N
3426,11650,10300,1,0773,0000,양재대로2길,11650,4163748,01,0,00090,00000,우면동,서초힐스,773,74.95,2025,2,23,145000,9,2012,11650-3821,None,None,중개거래,서울 서초구,25.06.30,201,개인,개인,N
3427,11650,10700,1,0030,0026,고무래로,11650,3121001,01,0,00035,00000,반포동,반포리체,30-26,84.967,2025,2,22,367000,23,2010,11650-3617,None,None,중개거래,서울 서초구,25.06.02,101,개인,개인,N
3428,11650,10800,1,1609,0001,효령로67길,11650,4163653,01,0,00064,00000,서초동,샹보르,1609-1,192.57,2025,2,23,197500,8,2002,11650-623,None,None,중개거래,서울 서초구,25.05.30,None,개인,개인,N
3429,11650,10600,1,0071,0012,잠원로3길,11650,4163527,01,0,00006,00000,잠원동,킴스빌리지,71-12,23.7,2025,2,17,81500,5,1996,11650-142,None,None,중개거래,서울 서초구,25.03.28,101,개인,개인,N
3430,11650,10700,1,0020,0043,신반포로,11650,3121017,02,0,00270,00000,반포동,반포자이,20-43,84.984,2025,2,13,380000,13,2009,11650-3500,None,None,중개거래,서울 서초구,25.05.09,138,개인,개인,N
3431,11650,10200,1,0154,0002,바우뫼로,11650,3121009,01,0,00091,00000,양재동,우성,154-2,84.58,2025,2,15,159500,4,1991,11650-440,None,None,중개거래,서울 서초구,25.04.24,103,개인,개인,N
3432,11650,10800,1,1319,0013,강남대로,11650,2102001,04,0,00375,00000,서초동,서초현대타워아파트,1319-13,179.03,2025,2,26,198000,26,1997,11650-50,None,None,중개거래,"서울 강남구, 서울 서초구",25.05.15,None,개인,개인,N
3433,11650,10300,1,0717,0000,태봉로2길,11650,4163582,01,0,00060,00000,우면동,서초네이처힐3단지,717,84.61,2025,2,21,151000,14,2013,11650-3864,None,None,중개거래,서울 서초구,25.04.22,308,개인,개인,N
3434,11650,10700,1,0020,0043,신반포로,11650,3121017,02,0,00270,00000,반포동,반포자이,20-43,84.943,2025,2,14,394000,20,2009,11650-3500,None,None,중개거래,서울 서초구,25.05.30,136,개인,개인,N
3435,11650,10600,1,0032,0022,신반포로41길,11650,4163456,01,0,00055,00000,잠원동,보미리아파트,32-22,84.94,2025,2,27,140000,10,2001,11650-105,None,None,중개거래,서울 서초구,25.06.20,None,개인,개인,N
3436,11650,10600,1,0065,0032,잠원로,11650,3121019,01,0,00088,00000,잠원동,신반포7,65-32,140.04,2025,2,17,393000,3,1980,11650-128,None,None,중개거래,서울 서초구,25.05.26,303,법인,개인,N
3437,11650,10700,1,0060,0004,서초중앙로29길,11650,4163713,01,0,00028,00000,반포동,반포미도,60-4,84.96,2025,2,15,300000,3,1987,11650-172,None,None,중개거래,서울 서초구,25.03.17,309,개인,개인,N
3438,11650,10600,1,0050,0001,잠원로14길,11650,4163526,01,0,00023,00000,잠원동,롯데캐슬갤럭시(50-1),50-1,132.78,2025,2,18,320000,13,2004,11650-682,None,None,중개거래,서울 서초구,25.06.20,203,개인,개인,N
3439,11650,10600,1,0050,0001,잠원로14길,11650,4163526,01,0,00023,00000,잠원동,롯데캐슬갤럭시(50-1),50-1,132.16,2025,2,22,325000,4,2004,11650-682,None,None,중개거래,서울 서초구,25.06.23,205,개인,개인,N
3440,11650,10600,1,0071,0017,잠원로3길,11650,4163527,01,0,00020,00000,잠원동,중앙하이츠,71-17,59.93,2025,2,22,183000,14,1998,11650-139,None,None,중개거래,서울 서초구,None,None,개인,개인,N
3441,11650,10800,1,1529,0000,효령로49길,11650,4163642,01,0,00057,00000,서초동,서초2차e-편한세상,1529,116.745,2025,2,24,208000,9,2005,11650-774,None,None,중개거래,서울 서초구,25.05.02,203,개인,개인,N
3442,11650,10700,1,0030,0026,고무래로,11650,3121001,01,0,00035,00000,반포동,반포리체,30-26,59.993,2025,2,24,305000,5,2010,11650-3617,None,None,중개거래,서울 서초구,25.06.20,109,개인,개인,N
3443,11650,10700,1,0001,0000,반포대로,11650,2121003,00,None,00333,00000,반포동,래미안원베일리,1,116.93,2025,2,15,750000,17,2023,11650-5126,None,None,중개거래,서울 서초구,None,None,개인,개인,N
3444,11650,10700,1,0070,0000,서래로10길,11650,4163357,01,0,00026,00000,반포동,라인,70,84.89,2025,2,15,178000,2,1995,11650-169,None,None,중개거래,서울 서초구,None,None,개인,개인,N
3445,11650,10600,1,0158,0000,잠원로8길,11650,4163529,00,0,00035,00000,잠원동,래미안신반포팰리스,158,104.02,2025,2,22,395000,11,2016,11650-4439,None,None,중개거래,서울 서초구,25.06.05,103동,개인,개인,N
3446,11650,10200,1,0154,0002,바우뫼로,11650,3121009,01,0,00091,00000,양재동,우성,154-2,73.15,2025,2,16,144500,3,1991,11650-440,None,None,중개거래,서울 서초구,25.06.05,102,개인,개인,N
3447,11650,10100,1,1010,0001,방배로2길,11650,4163264,01,0,00024,00005,방배동,방배임광3차,1010-1,44.61,2025,2,13,109000,9,1988,11650-342,None,None,중개거래,"서울 서대문구, 서울 서초구",25.06.20,13,개인,개인,N
3448,11650,10800,1,1685,0000,서초중앙로,11650,3121024,03,0,00200,00000,서초동,삼풍아파트,1685,163.81,2025,2,17,400000,2,1988,11650-28,None,None,중개거래,서울 서초구,25.06.02,21,개인,개인,N
3449,11650,10600,1,0050,0001,잠원로14길,11650,4163526,01,0,00023,00000,잠원동,롯데캐슬갤럭시(50-1),50-1,132.78,2025,2,15,330000,11,2004,11650-682,None,None,중개거래,서울 서초구,25.05.23,203,개인,개인,N
3450,11650,10100,1,0757,0003,방배로45길,11650,4163278,01,0,00002,00000,방배동,삼호3,757-3,129.76,2025,2,10,255000,10,1976,11650-311,None,None,직거래,None,25.03.18,12,개인,법인,N
3451,11650,10100,1,1010,0001,방배로2길,11650,4163264,01,0,00024,00005,방배동,방배임광3차,1010-1,79.8,2025,2,21,179000,10,1988,11650-342,None,None,중개거래,서울 서초구,25.04.23,15,개인,개인,N
3452,11650,10700,1,1343,0000,서초중앙로,11650,3121024,00,None,00206,00000,반포동,디에이치반포라클라스,1343,84.9671,2025,2,13,365000,22,2021,11650-4959,O,25.05.23,중개거래,서울 서초구,None,None,개인,개인,N
3453,11650,10700,1,1343,0000,서초중앙로,11650,3121024,00,None,00206,00000,반포동,디에이치반포라클라스,1343,84.9671,2025,2,19,370000,4,2021,11650-4959,None,None,중개거래,서울 서초구,None,None,개인,개인,N
3454,11650,10700,1,0020,0043,신반포로,11650,3121017,02,0,00270,00000,반포동,반포자이,20-43,59.98,2025,2,16,325000,8,2009,11650-3500,None,None,중개거래,서울 서초구,25.05.27,134,개인,개인,N
3455,11650,10800,1,1755,0000,서운로,11650,3121016,00,None,00062,00000,서초동,래미안 리더스원,1755,84.94,2025,2,24,350000,19,2020,11650-4887,None,None,중개거래,서울 서초구,25.05.20,111동,개인,개인,N
3456,11650,10800,1,1641,0001,사임당로17길,11650,4163313,01,0,00116,00000,서초동,서초삼성래미안,1641-1,121.66,2025,2,14,165000,16,2001,11650-24,None,None,직거래,None,25.03.26,101,개인,개인,N
3457,11650,10700,1,0018,0001,반포대로,11650,2121003,02,0,00275,00000,반포동,래미안퍼스티지,18-1,84.93,2025,2,11,398000,19,2009,11650-3559,None,None,중개거래,"서울 강남구, 서울 서초구",25.05.30,128,개인,개인,N
3458,11650,10800,1,1346,0000,효령로68길,11650,4163654,00,None,00013,00000,서초동,현대아파트,1346,84.34,2025,2,23,178500,3,1989,11650-85,None,None,중개거래,서울 서초구,25.05.30,20,개인,개인,N
3459,11650,10300,1,0773,0000,양재대로2길,11650,4163748,01,0,00090,00000,우면동,서초힐스,773,84.98,2025,2,15,147500,1,2012,11650-3821,None,None,중개거래,"서울 서초구, 서울 성동구",25.05.30,212,개인,개인,N
3460,11650,10100,1,0770,0001,방배로43길,11650,4163277,00,None,00005,00000,방배동,삼호1동~3동,770-1,80.33,2025,2,27,175000,11,1975,11650-309,None,None,중개거래,"서울 강남구, 서울 서초구",25.04.18,1,개인,개인,N
3461,11650,10700,1,1342,0000,고무래로,11650,3121001,00,0,00089,00000,반포동,반포써밋,1342,133.0453,2025,2,17,418000,3,2018,11650-4703,None,None,중개거래,서울 서초구,25.03.12,102동,개인,개인,N
3462,11650,10700,1,0060,0004,서초중앙로29길,11650,4163713,01,0,00028,00000,반포동,반포미도,60-4,84.96,2025,2,28,307000,6,1987,11650-172,None,None,중개거래,서울 서초구,25.05.08,303,개인,개인,N
3463,11650,10600,1,0159,0000,잠원로,11650,3121019,00,0,00117,00000,잠원동,아크로리버뷰신반포,159,78.5,2025,2,19,448000,7,2018,11650-4676,None,None,중개거래,서울 서초구,25.06.17,102동,개인,개인,N
3464,11650,10800,1,1301,0006,서운로,11650,3121016,01,0,00221,00000,서초동,래미안서초스위트,1301-6,95.658,2025,2,21,279000,23,2009,11650-3515,None,None,중개거래,서울 서초구,None,None,개인,개인,N
3465,11650,10700,1,0016,0006,신반포로16길,11650,4163754,01,0,00015,00020,반포동,반포힐스테이트,16-6,155.38,2025,2,17,492000,4,2012,11650-3687,None,None,중개거래,서울 서초구,None,None,개인,개인,N
3466,11650,10700,1,0018,0001,반포대로,11650,2121003,02,0,00275,00000,반포동,래미안퍼스티지,18-1,198.04,2025,2,18,726000,3,2009,11650-3559,None,None,중개거래,서울 서초구,25.06.25,117,개인,개인,N
3467,11650,10700,1,0020,0043,신반포로,11650,3121017,02,0,00270,00000,반포동,반포자이,20-43,84.943,2025,2,16,410000,29,2009,11650-3500,None,None,중개거래,서울 서초구,25.05.26,101,개인,개인,N
